Torfkùla – to je dosc <extra_id_0> głãbòczi, z przitczéma brzegama i niebezpieczny dlô żëcégò) wòdny zbiérnik.	<extra_id_0> môłi (mòże bëc <extra_id_1>
Cassie <extra_id_0> (ùr.	<extra_id_0> abò Cassie Ventura, <extra_id_1>
Jegò stil pisarsczi wëróżniwô sã <extra_id_0> elegancją grecczégò dialektu.	<extra_id_0> wiôldżim piãknã i <extra_id_1>
To <extra_id_0> sw.	<extra_id_0> sã wietewczi <extra_id_1>
Nôwikszima pòmòrsczima <extra_id_0> Ùznojm ë Wòlin.	<extra_id_0> òstrowama są Rana, <extra_id_1>
Zelonodzobòwi tukan (Ramphastos dicolorus) - <extra_id_0> z rodzëznë tukanów.	<extra_id_0> to je ptôch <extra_id_1>
Òstałë <extra_id_0> i zbadóné dopiérze w XIX st.	<extra_id_0> òne równak òdczëtóne <extra_id_1>
Gregòriańsczi kalãdôrz – słuńcowi kalãdôrz wprowadzony w <extra_id_0> Grégòra XIII.	<extra_id_0> 1582 przez papieża <extra_id_1>
Dzôsiejszé tegò tëpù fligerë <extra_id_0> prãdkòscë dzwiãkù.	<extra_id_0> mògą pòkònac barierã <extra_id_1>
Dzãka wësoczi zawôrtoscë <extra_id_0> kôrmną wôrtosc.	<extra_id_0> skrobi pòsôdają wësoką <extra_id_1>
Tu <extra_id_0> Neclów.	<extra_id_0> są wërobinë rodzëznë <extra_id_1>
Tu <extra_id_0> ùczą sã m. jin.	<extra_id_0> w szkòle dzece <extra_id_1>
Do <extra_id_0> 92 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
Leżi pò wschòdni <extra_id_0> przedostënkiem ferë.	<extra_id_0> starnie Swiny, przed <extra_id_1>
Strôgô, snôżô i pësznô Pòlnica, <extra_id_0> dzejô le dëcht latem.	<extra_id_0> duch białgłowsczigò ôrtu, <extra_id_1>
Jegò bëłë materiałë ò Kaszëbach – <extra_id_0> dlô Stowôrë Dzejów i Stôrożëtnoscy Pòmòrzô w Szczecënie.	<extra_id_0> lëdzach i zemi <extra_id_1>
Do kùńca <extra_id_0> dniów.	<extra_id_0> roku je 11 <extra_id_1>
Diôbeł zazérô w kòżdi nórt, <extra_id_0> kłoc widłama domôcëch.	<extra_id_0> zjôdô smaczczi, mòże <extra_id_1>
Pòtemù môl ten wëbrelë <extra_id_0> pùstelniã.	<extra_id_0> Frãcëszkanie na swòjã <extra_id_1>
Grający zmieniają sã na bieżąco, jak na <extra_id_0> bali.	<extra_id_0> przëkłôd w rãcznej <extra_id_1>
Mòrénka (Coregonus albula)''' <extra_id_0> rodzëznë łososowatëch.	<extra_id_0> - rëba z <extra_id_1>
Ùstôwcowim <extra_id_0> parlament.	<extra_id_0> ùrzãdã je dwajizbòwi <extra_id_1>
Do kùńca <extra_id_0> dniów.	<extra_id_0> roku je 106 <extra_id_1>
Jesz nicht nie wëmëslił wikszégò, rozmiarowò ë ji téż jilosce zdrojów zwãkòwëch wałów, sumariczny mòcë, jakò je emitowóny do òkòla, dinamiczny i <extra_id_0> farwów ë kóloristiczy mòżebnosce.	<extra_id_0> baro czãsto rozmajitoscë <extra_id_1>
Słowik (Luscinia) - to szlach <extra_id_0> rodzëznë mùsznikòwatëch (Muscicapidae).	<extra_id_0> môłëch ptôchów z <extra_id_1>
Bank Polskiej <extra_id_0> polsczi bank.	<extra_id_0> Spółdzielczości - je <extra_id_1>
Na <extra_id_0> òstrowë.	<extra_id_0> nim są <extra_id_1>
We <extra_id_0> są m. jin.	<extra_id_0> współrobòce z nią <extra_id_1>
Je to 964 rok naszi erë (pò narodzenim Christusa), 964. rok pierszégò tësąclecégò, 64. rok X stolatégò, 4. rok <extra_id_0> stolatégò.	<extra_id_0> 7-égò dzesãcolecô X <extra_id_1>
Na <extra_id_0> rezerwatów.	<extra_id_0> Kaszëbach je cziledzesąt <extra_id_1>
Papiéż <extra_id_0> PP.	<extra_id_0> Frãcëszk (łac. Franciscus <extra_id_1>
Przédnikã <extra_id_0> prof.	<extra_id_0> Radzëznë béł <extra_id_1>
Jaja są zwãżoné na <extra_id_0> skłôdóné na wòdze baro blisko sebie, tak że wòda ni mòże sã dostac do nich.	<extra_id_0> jednym kuńcu i <extra_id_1>
Równak czas, w jaczim przëszło <extra_id_0> Trepczikòwi, nie béł za baro żëczny kaszëbsczémù dzejaniémù.	<extra_id_0> żëc i twòrzëc <extra_id_1>
Je <extra_id_0> „Nordze” (rubrika „Kaszebsczi felietón”).	<extra_id_0> autorã felietónów w <extra_id_1>
Miéwcowie òkòlnëch miectwów ùgôdelë sã, że do ti <extra_id_0> dzecë z nëch wsów.	<extra_id_0> szkòlë mdą chòdzëłë <extra_id_1>
Je <extra_id_0> òdległoscë 7 metrów òd brómczi.	<extra_id_0> òn wëkònywóny z <extra_id_1>
Òn je <extra_id_0> pòtrzébny żebë np. cos ùprawic i mòże miec rozmajité dodôwczi.	<extra_id_0> chłopóm wiele razy <extra_id_1>
Mô <extra_id_0> mieszkańców.	<extra_id_0> kòl 60 <extra_id_1>
Napisôł wiele ksãżków i <extra_id_0> t.j. Tigòdnik Pòwszechny, Céch, itp.	<extra_id_0> artiklôw do czãdników <extra_id_1>
Diôbelsczé skrzëpce abò diôbli bas' - są mùzycznym jinstrumeńtã, a <extra_id_0> jinstrumeńtarium np.	<extra_id_0> mają gò w <extra_id_1>
Do <extra_id_0> 138 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
Głowa <extra_id_0> dżibkô.	<extra_id_0> wôżczi je baro <extra_id_1>
Òd 1 gromicznika 2020 rokù <extra_id_0> 27 państwów.	<extra_id_0> je to zrzëszenk <extra_id_1>
W tim samim rokù zajął téż Pòmòrzé Pòrénkòwé, <extra_id_0> jegò pòzycjã.	<extra_id_0> co znacząco wzmocniło <extra_id_1>
Òlo Walicczi przërôcził jã do wespółrobòtë nad platką <extra_id_0> wëdóną w 2007 rokù.	<extra_id_0> „Òlo Walicczi Kaszëbë”, <extra_id_1>
W 2000 béł wëprzédniony Medalã <extra_id_0> je bez sztudérsczé karno „Pomorania”.	<extra_id_0> Stolema, jaczi nadôwóny <extra_id_1>
Czasama pipë <extra_id_0> zwierzãtów, prziborów.	<extra_id_0> przëbirają wëzdrzatk lëdzy, <extra_id_1>
Je <extra_id_0> naszi erë (pò narodzenim Christusa), 871. rok pierszégò tësąclecégò, 71. rok IX stalatégò, 1. rok 8-égò dzesãcolecô IX stalatégò.	<extra_id_0> to 871 rok <extra_id_1>
Miono Marta z <extra_id_0> „pani”.	<extra_id_0> jãzëka aramejsczégò òznôczô <extra_id_1>
Tã pòwstôwają slédné wiérztë Mickewicza <extra_id_0> lozańsczé.	<extra_id_0> – tzw. liriczi <extra_id_1>
Zedel <extra_id_0> òkrãgłi statk np.	<extra_id_0> – to je <extra_id_1>
Kòscół swiãtégò Jana w <extra_id_0> drëdzi pòłowë XIV stalata.	<extra_id_0> Gduńskù je z <extra_id_1>
Jegò <extra_id_0> Nanning.	<extra_id_0> grób je w <extra_id_1>
Òne <extra_id_0> z kòlibczi i dac swòje.	<extra_id_0> mògą wzyc dzeckò <extra_id_1>
Na łów mògło na nëch bôtach jachac 6-8 lëdzy dalek <extra_id_0> do 20 mòrsczich mil òd sztrądu.	<extra_id_0> w mòrze, nawetkã <extra_id_1>
Sprôwné pòdzelenié je ôrtã regionalizacëje, to znaczi pòdzelënkù państwa na sprôwné regionë, chtëren òpierô sã na <extra_id_0> dzejowëch, gòspòdarczëch, wëcmanowëch ë prawno-sprôwnëch.	<extra_id_0> różnëch kriteriach: geògraficznëch, <extra_id_1>
Kaszëbsczé <extra_id_0> w kònkùrsu m.	<extra_id_0> zwiercadło", chtëren dobéł <extra_id_1>
Szarô foka <extra_id_0> to je rabùszny susk z rodzëznë fokòwatëch.	<extra_id_0> (Halichoerus grypus) - <extra_id_1>
Do kùńca <extra_id_0> dniów.	<extra_id_0> roku je 19 <extra_id_1>
Òd przeszło 100 lat wiôldzi i mnijszi <extra_id_0> biédzi ùliczni na maratońsczim distansie.	<extra_id_0> miasta òrganizëją masowi <extra_id_1>
R. L. Burnside <extra_id_0> Burnside, ùr.	<extra_id_0> (prôwdzéwié: Robert Lee <extra_id_1>
W Słôwòszënie chòdzył do spòdlëczny szkòłë òd <extra_id_0> do 1830 r., a téj trafił do Królewsczégò Katolëcczégò Gimnazjum w Chònicach.	<extra_id_0> 1824 (lubò 1825) <extra_id_1>
Dolmaczi to rzeczenié beczczi palëc ‘palëc sobòtczi’, równé czarownice wëpôlac, co <extra_id_0> zrozmiałé rzeczenié spalëc kògòs jak czarownicã, chtërné to rzeczenié parłãczë sã z bòżima sądama.	<extra_id_0> przë tim robi <extra_id_1>
W ramach programù <extra_id_0> napisac skrómny kaszëbskò-niemieckò-pòlsczi słowôrzk z kòl 275 wërazama (ò titule Zbiérk wëbrónëch kaszëbsczich wërazów spisónëch pòlską òrtografią, apartnëch òd pòlsczich).	<extra_id_0> ùdało mù sã <extra_id_1>
Pòrénkòwô abò ekawskô zjinaka sztokawsczégò, chtërną gôdô sã na <extra_id_0> Serbsczi é na pòrénkòwich kùńcach Chòrwacczi, òddôwô prasłowiańsczi zwãk *ě (jać) przë pòmòcë "e".	<extra_id_0> wnetka całim môlu <extra_id_1>
Pòchòdzy <extra_id_0> Etiopii.	<extra_id_0> z <extra_id_1>
Jakno dorosłé, lôtającé <extra_id_0> wôżków żëją do 4 miesąców.	<extra_id_0> òwadë wiôldżi gatënczi <extra_id_1>
Òpisywô leżnote wepòwiôdającégò sã <extra_id_0> abò rzôdzëznie.	<extra_id_0> ò tim òbiekce <extra_id_1>
Téż na <extra_id_0> ùziwónô.	<extra_id_0> Kaszëbach òna bëła <extra_id_1>
Czeliszczi Matczi Bòsczi (Convolvulus arvensis L.) - wielelatnô roscëna <extra_id_0> (Convolvulaceae Juss.).	<extra_id_0> z rodzëznë pòwijôczowatëch <extra_id_1>
To je ôrt <extra_id_0> Strigidae.	<extra_id_0> ptôcha z rodzëznë <extra_id_1>
Maszewò <extra_id_0> 1253; pòl.	<extra_id_0> (we zdrojach: Massow <extra_id_1>
Je to 1730 rok naszi erë (pò narodzenim Christusa), 730. rok <extra_id_0> rok XVIII stolatégò, 10. rok 3-égò dzesãcolecô XVIII stolatégò.	<extra_id_0> drëdżégò tësąclecô, 30. <extra_id_1>
Za czôs <extra_id_0> we wiôldżim ùwôżanim kù tczë słuńca, ògnia i widu.	<extra_id_0> pierwëch bëłë jigrë <extra_id_1>
Z dodomù <extra_id_0> Alexandera ë mamë Annë (Dorawa) Pellowski òna wiele wié ò kaszëbiznie.	<extra_id_0> wierã òd tatë <extra_id_1>
Czas i przestrzéń twòrzą <extra_id_0> „Czasoprzestrzéń”.	<extra_id_0> zakrziwiającą sã czterowëmiôrową <extra_id_1>
Stosunek mas zarniaków ma sã <extra_id_0> piersi zarniak (bùten) ma masã nôwiakszą, dredzi mniôszą, a trzëcy nômniôszą.	<extra_id_0> jak 3:2:1 stądka <extra_id_1>
Swarzewo – widok <extra_id_0> Puckiej.	<extra_id_0> od strony Zatoki <extra_id_1>
Je to 1011 rok naszi erë (pò narodzenim Christusa), 11. rok drëdżégò tësąclecégò, 11. rok XI stolatégò, 1. rok <extra_id_0> stolatégò.	<extra_id_0> 2-égò dzesãcolecô XI <extra_id_1>
Téż w <extra_id_0> tomikù pt.	<extra_id_0> wiérztach ji drëdżégò <extra_id_1>
Òlimpiadë Specjalné – spòrtowô òrganizacjô pòżëtkù pùblicznegò, dzejô na <extra_id_0> niepełnosprawnoscą jintelektualną.	<extra_id_0> rzecz lëdzy z <extra_id_1>
Grzebòwiszcze – to je plac <extra_id_0> np.	<extra_id_0> dlô nieżëwëch zwierzów <extra_id_1>
Na pòczątkù <extra_id_0> Newton Heath na Manchester United.	<extra_id_0> przejinaczono z pòzwe <extra_id_1>
Të kòtë, co są doma żëją do 20 <extra_id_0> chtërne są na wòlé do 7-8 lat.	<extra_id_0> lat, a të, <extra_id_1>
Pòkrëwë gòdzynczi sédemkropczi są <extra_id_0> nich je sédmë kropków, trzë pò òbù stronach i jedna na westrzódkù.	<extra_id_0> czerwioné, a na <extra_id_1>
Generalno mòże m.jin. ë przez to rzec, że Slackware je czerowóny do barżi awansowónëch brëkòwników, jaczi ledają barżi <extra_id_0> na kòntrolã nad instalowónëma programama.	<extra_id_0> sómi miec cësk <extra_id_1>
Ida Czajinô w swòji pòezji wcyg próbùje òdpòwiedzec na drãdżé ùniwersalné problemë <extra_id_0> żëcô, na jawernotã miłotë z zdrzódłów niezgarë.	<extra_id_0> i narôzka codniowégò <extra_id_1>
Głową <extra_id_0> welowóny w wòlnych wëbòrach.	<extra_id_0> państwa je prezydenta, <extra_id_1>
W 2020 <extra_id_0> nich mòże béc 0,01% na 12 miesący.	<extra_id_0> rokù procent kòl <extra_id_1>
Krómòwi priz <extra_id_0> pòjedinczny priz, za chtëren je zbrëkòwnikòwi bédowóny gwësny produkt abò ùsłëżnota.	<extra_id_0> – to je <extra_id_1>
Czãsto téż miast malowac swiãtëch, pòdklejiwelë <extra_id_0> òbrôzczi pòstaców abò twarzów swiãtich.	<extra_id_0> dostãpné jima drzewòritowé <extra_id_1>
Je to 874 rok naszi erë (pò narodzenim Christusa), <extra_id_0> tësąclecégò, 74. rok IX stalatégò, 4. rok 8-égò dzesãcolecô IX stalatégò.	<extra_id_0> 874. rok pierszégò <extra_id_1>
Niémni i stôré i ni <extra_id_0> damë w Baszce bijô wszëtczich bubków.	<extra_id_0> stôré - wszëtczi <extra_id_1>
Diôbli pãpk (Boletus satanas Lenz.) - <extra_id_0> z rodzëznë bòrzónowatëch (Boletaceae).	<extra_id_0> to je grzib <extra_id_1>
Pò ji skùńczenim ùcził <extra_id_0> Chełmnie, gdze w 1893 rokù zdôł egzamin dozdrzelałotë.	<extra_id_0> sã dali w <extra_id_1>
Gò mòże sôc <extra_id_0> piãc lat w tim samim placu.	<extra_id_0> na zôgónkach co <extra_id_1>
Jinszé kaszëbsczé <extra_id_0> sërpiń.	<extra_id_0> miona: zelan, august, <extra_id_1>
Gôdô sã tak w Chòrwacczi, Bòsni ë Czôrnogòrze a téż w <extra_id_0> Serbsczi.	<extra_id_0> niechtërnëch òbéndach zôpôdniej <extra_id_1>
W <extra_id_0> juliańsczégò i gregòriańsczégò kalãdôrza wënôszała 13 dni.	<extra_id_0> hewòtnym rokù rozeszłosc <extra_id_1>
Jak wiele <extra_id_0> przeńc przez Wehrmacht.	<extra_id_0> kaszëbsczi młodzëznë mùszôł <extra_id_1>
Do tegò trzeba dorechòwac wszëtczich, co wëjachelë bùten, ale <extra_id_0> swòji mòwë.	<extra_id_0> wcyg nie zabëlë <extra_id_1>
Ódmôwióny je na zaczątkù liturgiczny <extra_id_0> dniu.	<extra_id_0> mòdlëtwë w tim <extra_id_1>
Mòże <extra_id_0> béł mòdlã dlô gramaticzi Cenôwë.	<extra_id_0> jegò Mały Serb <extra_id_1>
Òbczas grë na jedny z klawiatur mòżna kòrzëstac z głosów, jaczi są przëpòrządkòwóny do jinszi klawiaturë (abò do <extra_id_0> narôz).	<extra_id_0> czilka jinszëch klawiaturów <extra_id_1>
Wëstãpiwô <extra_id_0> Ekstraklasy.	<extra_id_0> òn w Anielsczi <extra_id_1>
Je <extra_id_0> pòżëteczny.	<extra_id_0> to zwierzã baro <extra_id_1>
Pò ùfòrmòwaniù <extra_id_0> sëszeniu.	<extra_id_0> nudle pòddôwô sã <extra_id_1>
Je to 1876 rok naszi erë (pò narodzenim Christusa), 876. rok drëdżégò tësąclecô, <extra_id_0> stolatégò, 6. rok 8-égò dzesãcolecô XIX stolatégò.	<extra_id_0> 76. rok XIX <extra_id_1>
Òn napisôł ò se: "Mòja dësza je w całoscy <extra_id_0> òstónie/Moja dusza jest do głębi kaszubska, i taka pozostanie."	<extra_id_0> kaszëbskô, i takô <extra_id_1>
Do <extra_id_0> 104 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
Wigòniô (Vicugna vicugna) – to je ôrt <extra_id_0> kamélowatëch (Camelidae).	<extra_id_0> suska z rodzëznë <extra_id_1>
Lasowi pòwroznik <extra_id_0> to je ôrt roscënë z rodzëznë różowatëch (Rosaceae Juss.).	<extra_id_0> (Potentilla erecta) - <extra_id_1>
Òb <extra_id_0> apartno, próbë zaòstaniô òb całi rok nie są regùlarné.	<extra_id_0> zëmã pòkôziwają sã <extra_id_1>
Brôł baro aktiwny <extra_id_0> Watikańsczim II.	<extra_id_0> ùdzél w Sobòrze <extra_id_1>
Tej sej wëstąpùją rãczné przełączniczi <extra_id_0> ekspresyjny szafë.	<extra_id_0> do sterowaniégò żaluzjama <extra_id_1>
Wiele z nich <extra_id_0> Dërchôj królewiónko, Antologia dzysdniowi prozë kaszëbsczi, Gdynia 1996 ISBN 8390570564.	<extra_id_0> mòże nalezc w <extra_id_1>
Słowôrz pòwstôwôł <extra_id_0> zebrónégò przez aùtora prosto òd Kaszëbów przë leżnoscë wielënë swòjich rézów i gôdków z mieszkańcama kaszëbsczich môlëznów.	<extra_id_0> na spòdlim materiału <extra_id_1>
Je to 978 rok <extra_id_0> narodzenim Christusa), 978. rok pierszégò tësąclecégò, 78. rok X stolatégò, 8. rok 8-égò dzesãcolecô X stolatégò.	<extra_id_0> naszi erë (pò <extra_id_1>
Do nôwiãkszich żëjącëch <extra_id_0> Anax strenuus.	<extra_id_0> gatënków wôżków nôleżi <extra_id_1>
Je òrganizacëją ôrtu non-profit, zaregistrowóną wedle prawa krôju <extra_id_0> jistnienié òstało òficjalno ògłoszoné przez Jimbo Wales'a 20 czerwińca 2003 rokù.	<extra_id_0> Florida, a ji <extra_id_1>
Je to 1731 rok naszi erë (pò narodzenim Christusa), 731. rok drëdżégò tësąclecô, 31. rok XVIII stolatégò, 1. rok <extra_id_0> stolatégò.	<extra_id_0> 4-égò dzesãcolecô XVIII <extra_id_1>
Bòrówka (Vaccinium vitis-idaea L.) <extra_id_0> ôrt wielelatny roscënë z rodzëznë wrzosowatëch (Ericaceae).	<extra_id_0> - to je <extra_id_1>
Lecha <extra_id_0> IATA: GDN, kòd ICAO: EPGD).	<extra_id_0> Wałęsy - kòd <extra_id_1>
W ùżecé bëła ót <extra_id_0> do òsmënôstigô.	<extra_id_0> szesnôstegô wiekù aż <extra_id_1>
Pòzwa <extra_id_0> pòchòdzenié.	<extra_id_0> ta ma dawné <extra_id_1>
Kąpny ruczk - to je rzecz z cepłą wòdą pòtrzébną do dbałoscë ò <extra_id_0> mòże bëc w kąpnicë.	<extra_id_0> czëstosc slôdka, chtërna <extra_id_1>
Ewanielëjô Jana (J, Jn abò J) – jedna z sztërëch Ewanielëjów Nowégo Testameńtu, chterne kòscół uznôł za natchnioné <extra_id_0> zestôwku krégów Swiętëch Pismión.	<extra_id_0> ë wprowadzył do <extra_id_1>
W 2011 rokù sparłãcził sã z projektã nowosłowiańsczi czesczégò <extra_id_0> w midzësłowiańsczi.	<extra_id_0> autora Vojtěcha Merunczi <extra_id_1>
W <extra_id_0> krãdżi bёłё bùdowóné ju z wikszą precyzёją i môchã.	<extra_id_0> pózniészim neolice kamiané <extra_id_1>
Kòżdi dzél mòwë <extra_id_0> systemã gramaticznëch kategòriów.	<extra_id_0> charakterizëje sã gwôsnym <extra_id_1>
Sedzba <extra_id_0> Gduńskù.	<extra_id_0> Mùzeum je we <extra_id_1>
Anketã w ti sprawie wejrowsczi <extra_id_0> na wniosk Stowôrë Lëdzy Kaszëbsczi Nôrodnoscë „	<extra_id_0> Ùrząd Gardu przeprowadzył <extra_id_1>
Żôgòwinë <extra_id_0> drobné wiórka, chtërne robi np.	<extra_id_0> – to są <extra_id_1>
Pòzwa wsë nawlékô <extra_id_0> Lewino.	<extra_id_0> do sąsednégò majątkù <extra_id_1>
Jeżlë długòscë piszczówków dëbeltuje sã <extra_id_0> to széżawã co 17. W 1855 rokù miemiecczi profesor wëdôł pierszi wiôldżi dokôz ùjmùjący matematiczné pòstãpë tonowé w pòwierzchniach przekrojów piszczówków.	<extra_id_0> co 12 tonów, <extra_id_1>
Na zacht òbéńdach (kòl 16,5 mln km²) Azeji są pùstinie, <extra_id_0> conach zwartnikòwej (Arabsczi Pòłòstrów, Hindustańskô Niżawa), pòdzwartnikòwej (pùstinie Jiranu) jakno téż w letnéj, kòntinentalnej (Turańskô Niżawa, Kaszgarskô Wlëga.	<extra_id_0> chtërne są w <extra_id_1>
Sagrada Familia - kòscôł <extra_id_0> bùdowóny òd 1882 rokù ąż do dzysu, terô mô 115 m. wësokòscë i je jednym z nôwëższich kòscołów na swiece.	<extra_id_0> je znakã Barcelonë, <extra_id_1>
Do <extra_id_0> 71 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
W religijach tëch cywilizacëji bëło wiele dëchów i jistot, chtërne bëłë pòstrzédnikama <extra_id_0> lëdzama.	<extra_id_0> midze bògama a <extra_id_1>
Ne wôrtoscë są nôwiksze westrzód wszestczich dzélów swiata, a to dlôte, <extra_id_0> baro równoleżnikòwò ë pôłnikòwò rozcygniona.	<extra_id_0> że Azëjô je <extra_id_1>
Swiãtopôłk I na skùtk niszczotnëch wòjnowëch cygniéń òstôł òn przëmùszony <extra_id_0> do ùtratë gardów.	<extra_id_0> w 1113 rokù <extra_id_1>
Môlëchnô rilówka (Sorex minutus) <extra_id_0> ôrt baro môłégò suska z rodzëznë rilówkòwatëch (Soricidae).	<extra_id_0> – to je <extra_id_1>
Òn je wespółautorã ksążczi: „Jô <extra_id_0> w swiece”.	<extra_id_0> w Kaszëbsczi, Kaszëbskô <extra_id_1>
Słowò Japòńskô pisane znakama kanji (日本) mô <extra_id_0> (にほん) ë Nippon (にっぽん).	<extra_id_0> dwa òdczëtania: Nihon <extra_id_1>
Capra hirca) - to <extra_id_0> rodzëznë wòłowatëch (Bovidae).	<extra_id_0> je susk z <extra_id_1>
Jegò <extra_id_0> Chònicach.	<extra_id_0> grób je w <extra_id_1>
Henrik <extra_id_0> pisôrz.	<extra_id_0> Dawidowsczi (1929-) kaszëbsczi <extra_id_1>
Òb czas ùczbë w gimnazjum przënôlégôł do filomacczégò karna „Mickiewicz”, gdze miôł leżnosc zapòznac sã z <extra_id_0> pismienizną.	<extra_id_0> pòlską historią i <extra_id_1>
Pò nich òstałë cerkwie ë smãtarze - szlach roznëkaniô jich <extra_id_0> wòjnie.	<extra_id_0> pò II swiatowi <extra_id_1>
Pôlëdło <extra_id_0> przërëchtënk do grzôniô wësoczima temperaturama przez spôlëwanié gazu abò jinégò òpôłu.	<extra_id_0> - to je <extra_id_1>
Kaszëbiznã ùznôwelë <extra_id_0> jãzëk.	<extra_id_0> za apartny słowiańsczi <extra_id_1>
Slëmiénie sã <extra_id_0> żëjãcé wieszczórczi.	<extra_id_0> ùznôwóné za nôdłëżi <extra_id_1>
