Terô <extra_id_0> wëchòwaniô.	<extra_id_0> je szkólną fizycznégò <extra_id_1>
Zakòpiwô sã pòd mëchã, pòd pniama <extra_id_0> w lëstach, kòzlënie.	<extra_id_0> drzew, pòd wietwiama, <extra_id_1>
Córka Marii z Lesznowsczich i Ludwika Kòwnacczégò <extra_id_0> dwòrkù w Słupie 11 séwnika 1894.	<extra_id_0> ùrodza sã w <extra_id_1>
Zwãk <extra_id_0> lëstka, czedë miech przë akòrdionie je pòrëszany i przechòdzy przez niegò left.	<extra_id_0> pòwstaje przez dërgòtanié <extra_id_1>
Wilno <extra_id_0> je miastem wiele nôrodów.	<extra_id_0> òd tegò czasu <extra_id_1>
Do kùńca <extra_id_0> dniów.	<extra_id_0> roku je 13 <extra_id_1>
Óbkrój zasadłi, z wiôlgò òkrągłô <extra_id_0> zaòkrôglonyma skrzidłama i krótczim ògónem.	<extra_id_0> głowô, z szeroczimë <extra_id_1>
Òb lato krëczk zjada pònarewë chrząszczy i <extra_id_0> żaby, pizglãta i jôjka jinszich ptôchów.	<extra_id_0> mòtili, grëzôczi, wieszczórczi, <extra_id_1>
Pòwiat pùcczi je to przikłôd pòlaszeniégò <extra_id_0> syntaksë.	<extra_id_0> we słowiznie ë <extra_id_1>
Pò tim jak jã napisôł miôł jã wësłóné <extra_id_0> na jaczim to dobëł prawie pierszi plac ë nôdgrodã Gunzō.	<extra_id_0> na lëteracczi kònkùrs, <extra_id_1>
W VIII wiekù <extra_id_0> wikingów, jaczi w 1014 w kùńcu òstôł òdparti przez armiã króla Briana Zuchternégò.	<extra_id_0> zaczął sã nôbiég <extra_id_1>
Na zymkù <extra_id_0> zdrzódłach 1210) rokù Francëszk pòprosëł w Rzymie ò zatwiérdzenié swòjé Regùłë.	<extra_id_0> 1209 (w niechtërnych <extra_id_1>
Do kùńca <extra_id_0> dniów.	<extra_id_0> roku je 112 <extra_id_1>
Je drëgą co <extra_id_0> w gminie.	<extra_id_0> do wialgòscë wsą <extra_id_1>
To są Kuszaby z XIX stalata, ale <extra_id_0> bëło pisóné ju 1484 rokù.	<extra_id_0> ò tim môlu <extra_id_1>
Teritorialny <extra_id_0> głëchi, òpadający „ki-u”.	<extra_id_0> spiéw samca to <extra_id_1>
Trzébiatowò (w zdrojach: Tribetou 1180, Trebetow 1208, Trebetowe 1235, Treptow, <extra_id_0> Rega; pòl.	<extra_id_0> Treptow an der <extra_id_1>
Pòcwierdzającë <extra_id_0> tronu pòlsczégò.	<extra_id_0> prawa Andegawenów do <extra_id_1>
Bëłë <extra_id_0> jegò jintelektualny edukacji.	<extra_id_0> to nôwôżniészé lata <extra_id_1>
Blónë mògą bëc: biôłé, <extra_id_0> grzmòtowé, wiatrowé, wełniané.	<extra_id_0> czôrné, sniegòwé, drobné, <extra_id_1>
Równoczasno mëslôł ò pòwrócenim do wòjska <extra_id_0> jaknô wòjskòwi dochtór we Gduńskù (1850).	<extra_id_0> ë krótkò służił <extra_id_1>
To <extra_id_0> pòlach.	<extra_id_0> je zelëskò na <extra_id_1>
Dosc wiele peperlëszków rosce <extra_id_0> kaszëbsczich stronach òb lato.	<extra_id_0> m. jin. w <extra_id_1>
Tesktë są w wikszosce pòliticzno angażowóné, a tipicznym dlô punkòwich <extra_id_0> Pogo.	<extra_id_0> kòncertów je tuńc <extra_id_1>
Czéde <extra_id_0> wstãpnegò samòzwãkù, brëkùje sã pùstégò zaczątkù ㅇ ieung (nie brëkùje sã gò na kùńcu).	<extra_id_0> szlabiza nié mô <extra_id_1>
Z daleka dozdrzelałi ptôch je szari, a <extra_id_0> ùbarwienié – szëja ë piers so barżi apfelzynowi, a lotczi I rzãdu rdzawòbruny.	<extra_id_0> młodi mô cemnijszi <extra_id_1>
Krajnô ùcerpia téż <extra_id_0> ë napòleòńsczich wòjnów.	<extra_id_0> òbczôs "szwédzczégò pòtopù" <extra_id_1>
Pòzni òb czas wòjnë wiele lëdzy wësedlono, <extra_id_0> zbómbardowóné.	<extra_id_0> a miasto òstało <extra_id_1>
Czãsto téż miast malowac swiãtëch, pòdklejiwelë dostãpné jima drzewòritowé òbrôzczi <extra_id_0> swiãtich.	<extra_id_0> pòstaców abò twarzów <extra_id_1>
Përzëcë <extra_id_0> archidiecezji.	<extra_id_0> i szczecyńskò-kamieńsczi <extra_id_1>
To <extra_id_0> lëkarzeniô.	<extra_id_0> je zelé do <extra_id_1>
Szarô òlszô abò szarô ólszka (Alnus incana (L.) Moench) - <extra_id_0> z rodzëznë brzózkòwatëch (Betulaceae Gray).	<extra_id_0> to je roscëna <extra_id_1>
Ùkôzowano <extra_id_0> ze skrzidłama i ludzczima gãbama.	<extra_id_0> je jakò zwiérzãta <extra_id_1>
Nym <extra_id_0> 21 milionów lëdzy.	<extra_id_0> jãzëkã gôdô kòl <extra_id_1>
Niejedne jegò òbrazë zniszczëlë <extra_id_0> rokù.	<extra_id_0> Miemcë w 1939 <extra_id_1>
Gdze béł <extra_id_0> jachalë pòmału, a pò kòrzéniach i kamiéniach òni jachalë chiżi, żebë jich matka chòc w trëmie na wiorach kąsk sã pòhockała, bò w żëcu nigdë sã dosc nie wëhockała.	<extra_id_0> piôsk, to òni <extra_id_1>
Kòl <extra_id_0> jidze turistny Szlach Kaszëbsczi.	<extra_id_0> karna jezorów Pòtãgòwsczich <extra_id_1>
Leno przë pełnii <extra_id_0> Miesądza.	<extra_id_0> mòże bëc zacmienié <extra_id_1>
Jinstruktorã <extra_id_0> Leszczëńskô.	<extra_id_0> mùzycznym bëła Celina <extra_id_1>
Ni ma jedny traëse pilgrzimczi, <extra_id_0> dotrzec célu jednym z wielu szlaków.	<extra_id_0> a betnice mògą <extra_id_1>
Je to 936 rok naszi erë (pò narodzenim Christusa), 936. rok pierszégò tësąclecégò, 36. rok X stolatégò, 6. <extra_id_0> X stolatégò.	<extra_id_0> rok 4-égò dzesãcolecô <extra_id_1>
W 1970 r. dostôł titel doktora za dokôz Literatura kaszubska w <extra_id_0> w 1973 r. pòd titlã: Piętno Smętka.	<extra_id_0> latach 1920-1939 wëdóny <extra_id_1>
Òna <extra_id_0> na jadrownicach.	<extra_id_0> mògła sã sëszëc <extra_id_1>
Je <extra_id_0> naszi erë (pò narodzenim Christusa), 778. rok drëdżégò tësąclecô, 78. rok XVIII stolatégò, 8. rok 8-égò dzesãcolecô XVIII stolatégò.	<extra_id_0> to 1778 rok <extra_id_1>
Wiodro to stón <extra_id_0> sztërkù.	<extra_id_0> atmòsferë w tim <extra_id_1>
Tripel ( Gonorrhoea) - <extra_id_0> lëdzy.	<extra_id_0> je chòroscą ù <extra_id_1>
Jeden dzél zwie sã tu Nowi <extra_id_0> Stôri Glińcz.	<extra_id_0> Glińcz, a drëdżi <extra_id_1>
W 1912 rokù òn rozparcelowòł 900 <extra_id_0> midzë chłopów.	<extra_id_0> mòrgów swòjégò majątkù <extra_id_1>
Kaszëbskô wika <extra_id_0> 1753) - to je wielelatnô roscëna z rodzëznë bòbòwatëch.	<extra_id_0> (Vicia cassubica L. <extra_id_1>
Spòrt uprawiany je przez dzéwczãta <extra_id_0> około 4 do 24 lat.	<extra_id_0> w wieku od <extra_id_1>
Malediwë <extra_id_0> Azëji.	<extra_id_0> je państwã w <extra_id_1>
W skłôdze jednote je m.jin. Wlëga Karpentaria, Wiôlgô <extra_id_0> Wlëga Murray.	<extra_id_0> Artezëjskô Wlëga ë <extra_id_1>
Metafòra <extra_id_0> mȏl w pòétnym jãzëkù.	<extra_id_0> mȏ swój òsoblëwi <extra_id_1>
Gregòriańsczi kalãdôrz – słuńcowi kalãdôrz wprowadzony w <extra_id_0> Grégòra XIII.	<extra_id_0> 1582 przez papieża <extra_id_1>
Historëczné centróm <extra_id_0> na lëstã swiatowi kùlturny spôdkòwiznë UNESCO.	<extra_id_0> gardu je wpisóné <extra_id_1>
Czésc Matczi Bòżej <extra_id_0> bëła baro rozwiniętô.	<extra_id_0> w dodómòwim żëcu <extra_id_1>
Ùsôdzca wicy jak <extra_id_0> w tim 15 ksążków.	<extra_id_0> 300 ùczbòwëch robòtów, <extra_id_1>
Chojnice ; Gdańsk : <extra_id_0> s. 285.	<extra_id_0> Zrzeszenie Kaszubsko-Pomorskie, 1984, <extra_id_1>
Sztefan Bieszk (1895-1964), <extra_id_0> (Badenia).	<extra_id_0> ùrodzony we Fribùrgù <extra_id_1>
Jakò jãzëkòwô zrzesznica wëapartnilë sã kòl pòłòwy I tësąclata n.e. <extra_id_0> karna.	<extra_id_0> z bôłto-słowiańsczégò jãzëkòwëgò <extra_id_1>
Ji <extra_id_0> grëzącégò tipù.	<extra_id_0> gãbny aparat je <extra_id_1>
Bëła to slednô pùblikacjô Cénôwë ë brzôd wielelatnëch robòtów, <extra_id_0> dzesãclatów.	<extra_id_0> ceniony bez pôrã <extra_id_1>
Fùnksnérëje pòprzez zakłucanié <extra_id_0> rezerwùarze.	<extra_id_0> stabilnotë cësnieniégò w <extra_id_1>
Galilejsczé <extra_id_0> Mòrze (	<extra_id_0> Jezoro abò Genezarecczé <extra_id_1>
Wikszosc <extra_id_0> w ramach „Eùropejsczégò Partnerstwa”.	<extra_id_0> nëch krajów wespółrobi <extra_id_1>
Òna <extra_id_0> skórã.	<extra_id_0> mô colemało bruną <extra_id_1>
Stôrnia (Platichthys flesus) - to je rëba <extra_id_0> (Pleuronectidae).	<extra_id_0> z rodzëznë flińdrowatëch <extra_id_1>
Turstkia to ôrt aktiwnégò wëpòczinkù, realizowónégò przez rézë, sparłãczoné <extra_id_0> célów(tj.	<extra_id_0> ze zwëskanim pòznôwenëch <extra_id_1>
Encyklopedia powszechna PWN <extra_id_0> pòlskô pòwszechnô encyklopediô wëdónô w latach 1973–1976 (Suplement 1988) we Warszawie.	<extra_id_0> – to je <extra_id_1>
Dzysô przepòwiesce <extra_id_0> przez knòpów i białczi.	<extra_id_0> robióne są i <extra_id_1>
Zniszczono tak <extra_id_0> malôrzów taczich jak Boucher, Fragonard, Redoute, Pillement, Watteau.	<extra_id_0> wiele dokôzów ternych <extra_id_1>
Zôs òsta <extra_id_0> ë Sillã.	<extra_id_0> zniszczony przez Chinë <extra_id_1>
Joanna Krupa (ùr. 1979 rokù) <extra_id_0> teatrownica.	<extra_id_0> to je pòlskò-amerikańskô <extra_id_1>
Magòt, <extra_id_0> sylvanus) – to je môłpa z rodzëznë makakòwatëch.	<extra_id_0> makak magòt (Macaca <extra_id_1>
Pòdług <extra_id_0> sw.	<extra_id_0> legendë cało, <extra_id_1>
Wejrowò <extra_id_0> dlô gardu ë wsowi gminë.	<extra_id_0> mô apartné ùrzãdë <extra_id_1>
Chòcaż niżôdne z jej òdjimków nié òstało òpublikowónych, Norma Jean zdecydowała sã <extra_id_0> i rozpòczãc rabòtã jakno mòdelka.	<extra_id_0> òdejsc z fabryczi <extra_id_1>
Monroe <extra_id_0> w lëtach 40 jakno pin-up gir.	<extra_id_0> swòjã karierã zaczãła <extra_id_1>
Wëstãpùje w Eùropie, <extra_id_0> Pòlsce, gdze przebiegô nordowo-wschòdniô grańca jegò òbjimaniô, ale blós le na czilenastu stanowiskach w pôłniowi ji czãsce (przede wszëtczim na pôłniowi Kòtlinie Sandomiersczé i na Pògórzu Karpacczim).	<extra_id_0> a téż w <extra_id_1>
W nym dodomù <extra_id_0> tropach węża Eskulapa a Za Żywopłotem.	<extra_id_0> napisała m.jin. Na <extra_id_1>
Dzysô nicht sã <extra_id_0> je Łemkã.	<extra_id_0> nie sromô, że <extra_id_1>
Krziczi przëlatującëch i òdlatującëch trulóczów òznaczałë zymkòwé <extra_id_0> zbiore.	<extra_id_0> sewë i jesené <extra_id_1>
Browarniô w <extra_id_0> piwò EB.	<extra_id_0> Jelbiągù warzë dzys <extra_id_1>
Je <extra_id_0> naszi erë (pò narodzenim Christusa), 762. rok drëdżégò tësąclecô, 62. rok XVIII stolatégò, 2. rok 7-égò dzesãcolecô XVIII stolatégò.	<extra_id_0> to 1762 rok <extra_id_1>
Kaspijsczi tigris (Panthera tigris <extra_id_0> béł pòdôrt suska z rodzëznë kòtowatëch (Felidae).	<extra_id_0> virgata) - to <extra_id_1>
Kartuzë, <extra_id_0> Wejrowò.	<extra_id_0> <extra_id_1>
Je nôwikszim gardã <extra_id_0> je stolëcą wòjewództwa.	<extra_id_0> pòlsczim, jaczi nie <extra_id_1>
Dozdrzeniałosc <extra_id_0> 8 miesãcach.	<extra_id_0> ôrtną mają pò <extra_id_1>
W héklowanim aktiwnô je blós jedna zôdzerzga, czej we wiãzenim na spicach <extra_id_0> na côłim rzãdze zôdzerzgów.	<extra_id_0> robi sã narôz <extra_id_1>
Bòżé zelé <extra_id_0> – to je ôrt z rodzëznë różowatëch (Rosaceae).	<extra_id_0> (Alchemilla monticola Opiz) <extra_id_1>
Łąkòwô kòstrzewa (Festuca <extra_id_0> je ôrt roscënë z rodzëznë Poaceae.	<extra_id_0> pratensis) - to <extra_id_1>
Lëdze antikòwi ùznôwelë, że grifë pilëją górów złota, a dzérzników, chtërny próbùją tam pòdéńc, <extra_id_0> kòniama.	<extra_id_0> pòriwają razã z <extra_id_1>
Rakiétka skłôdô sã z déla <extra_id_0> gùmòwëch (kauczukowych)òbłożeniów.	<extra_id_0> i dwùch òsoblëwëch, <extra_id_1>
Filantropiô (greczëzna: φιλανθρωπία philanthrōpia) <extra_id_0> dzejanié lëdzy abò jinstitucji, chtërne bezzwëskòwno dôwają financową abò materialną pòmòc tim co ji brëkùją.	<extra_id_0> – to je <extra_id_1>
Strzédny dzëdzón (Dendrocopos medius) - to je strzédny ptôch <extra_id_0> (Picidae).	<extra_id_0> z rodzëznë dzëdzónowatëch <extra_id_1>
Stolëca i nôwikszi gard to Prisztina, historëcznô <extra_id_0> Prizren.	<extra_id_0> stolëca to gard <extra_id_1>
Nôpiérwi, czedë miôł 12 lat, zaczął pracowac ù <extra_id_0> Jamesa we drëkarnie.	<extra_id_0> swòjégò starszégò brata <extra_id_1>
Je to 1398 rok naszi erë (pò narodzenim Christusa), 398. rok <extra_id_0> rok XIV stolatégò, 8. rok 10-égò dzesãcolecô XIV stolatégò.	<extra_id_0> drëdżégò tësąclecô, 98. <extra_id_1>
Tedë na gromada <extra_id_0> w atakù.	<extra_id_0> zapòczinô swòjã akcjã <extra_id_1>
Òna <extra_id_0> jin.	<extra_id_0> zëmùje m. <extra_id_1>
Jich dzejanié je widzec <extra_id_0> ùczałëch kònferencjów czë wëstôwków.	<extra_id_0> w rëchtowanim rozmajitëch <extra_id_1>
W 1965 przëszëd <extra_id_0> òstôł asistentã wòjnowégò kòrespòndénta.	<extra_id_0> do BBC i <extra_id_1>
Gromada okrytonasienne (Magnoliophyta Cronquist), podgromada Magnoliophytina Frohne & U. Jensen ex Reveal, klasa Rosopsida Batsch, podklasa jasnotowe <extra_id_0> Reveal), nadrząd Oleanae Takht., rząd oliwkowce (Oleales Lindl.	<extra_id_0> (Lamiidae Takht. ex <extra_id_1>
Wedle niegò miała to bëc gra <extra_id_0> dlô nich przëjaznô jak dopiérze pòwstała wnenczas "chłopskô" nożnô bala.	<extra_id_0> dlô białków, barżi <extra_id_1>
Za klimatową jeséń ùwôżo <extra_id_0> chtërnym strzédny temperatura òb całi dzéń je òd 15 do 5 gradów cepła.	<extra_id_0> sã czas, w <extra_id_1>
Je to 1905 rok naszi <extra_id_0> Christusa), 905. rok drëdżégò tësąclecô, 5. rok XX stolatégò, 5. rok 1-égò dzesãcolecô XX stolatégò.	<extra_id_0> erë (pò narodzenim <extra_id_1>
Tu <extra_id_0> kaplëczka sw.	<extra_id_0> przë dardze stoi <extra_id_1>
To <extra_id_0> sw.	<extra_id_0> sã wietewczi <extra_id_1>
Czedës to bëłë dwa apartné gardë <extra_id_0> meczelbòrzczim gardã, zato Dãbògórã je pòmòrzczim.	<extra_id_0> - Rëbnica je <extra_id_1>
Jednym ze <extra_id_0> chęczë w pòtrzébné nôrzãdza bęłę ùplotë.	<extra_id_0> spòsobów na wëpòsażenié <extra_id_1>
Òn w 1773 <extra_id_0> to je òbéńda, chtërna słëchô do tich co "osobliwe noszą nazwiska".	<extra_id_0> rokù napisôł: "Kaszuby" <extra_id_1>
Zajimné są <extra_id_0> (pòd ps.	<extra_id_0> téż jegò felietónë <extra_id_1>
Pòlskô je <extra_id_0> czasu, je to słuńcowi czas pôłnika 15°.	<extra_id_0> w conie westrzédnoeùropejsczégò <extra_id_1>
Stosunek mas zarniaków ma sã jak 3:2:1 stądka piersi zarniak <extra_id_0> nôwiakszą, dredzi mniôszą, a trzëcy nômniôszą.	<extra_id_0> (bùten) ma masã <extra_id_1>
Tu <extra_id_0> katolëków.	<extra_id_0> mieszkô wiele <extra_id_1>
Dwaseminnô mąkùszka (Crataegus laevigata (Poir.) DC.) – to <extra_id_0> rodzëznë różowatëch (Rosaceae).	<extra_id_0> je czerz z <extra_id_1>
Òne mògą wzyc dzeckò z <extra_id_0> swòje.	<extra_id_0> kòlibczi i dac <extra_id_1>
Neùtronowô gwiôzda – pòwstaje w wënikù wëbùchù gwiôzdë tzw. <extra_id_0> stadium ewòlucji gwiôzdów.	<extra_id_0> supernowi w póznym <extra_id_1>
Je to 1691 rok naszi erë (pò narodzenim Christusa), 691. rok <extra_id_0> rok XVII stolatégò, 1. rok 10-égò dzesãcolecô XVII stolatégò.	<extra_id_0> drëdżégò tësąclecô, 91. <extra_id_1>
Kawa dzejô <extra_id_0> przërëchlewô przemianô materii i zwiékszó mëslenié.	<extra_id_0> pòbudzającô i pòkrzésô, <extra_id_1>
Je mòżno, <extra_id_0> 1944 rokù zabił Miemca z KRIPO, chtëren zwôł sã Kurt Hagemann.	<extra_id_0> że òn w <extra_id_1>
Në czasã mòżemë miec kłopòt, bó taczi sóm ògón mô <extra_id_0> naszi lësati.	<extra_id_0> czôrnô kania, półbrat <extra_id_1>
Mòżna ją nalézc 1,5 km na pôłniowi zapôd <extra_id_0> sedzbë nadlesyństwa.	<extra_id_0> òd Pòlanowa, niedalek <extra_id_1>
Z <extra_id_0> że mòrzé „Kaszëbów żeglowną niwą”.	<extra_id_0> sonetu Bieszka wëchôdô, <extra_id_1>
Stón rozcygô sã òd jezora Òntario i Erie do Atlanticczégò <extra_id_0> na pôłniowim wschòdze).	<extra_id_0> Òceanu (tikô gò <extra_id_1>
Je to 919 rok naszi erë (pò narodzenim Christusa), 919. rok pierszégò tësąclecégò, 19. <extra_id_0> 9. rok 2-égò dzesãcolecô X stolatégò.	<extra_id_0> rok X stolatégò, <extra_id_1>
Swégò czasu bëlë w <extra_id_0> profesorowie: Kazmiérz Nitsch i Mikòłôj Rudnicczi.	<extra_id_0> ti Kòmisji m.jin. <extra_id_1>
Sopòt <extra_id_0> p.w. sw.	<extra_id_0> - Rzëmskòkatolëckô cerczew <extra_id_1>
Dzëkô róża (Rosa <extra_id_0> to je czerz z rodzëznë różowatëch (Rosaceae).	<extra_id_0> canina L.) – <extra_id_1>
W <extra_id_0> pszczélkòwie.	<extra_id_0> tich stronach bëlë <extra_id_1>
W lëpińcu òstôł wikarim parafii <extra_id_0> Prùszkòwa.	<extra_id_0> w Żbikòwie kòl <extra_id_1>
Begonijô - <extra_id_0> roscënów z rodzëznë begonijowatëch.	<extra_id_0> to je szlach <extra_id_1>
Kòmisjô Kùlturë i Mediów <extra_id_0> jedna ze sztabilnëch sejmòwëch kòmisjów.	<extra_id_0> – to je <extra_id_1>
Je to 1876 rok naszi erë (pò narodzenim Christusa), 876. <extra_id_0> 76. rok XIX stolatégò, 6. rok 8-égò dzesãcolecô XIX stolatégò.	<extra_id_0> rok drëdżégò tësąclecô, <extra_id_1>
Bukowina Rozporządzenie Ministrów: Administracji Publicznej i Ziem <extra_id_0> 15 marca 1947 r. o przywróceniu i ustaleniu urzędowych nazw miejscowości (Monitor Polski 1947, nr 37, poz.	<extra_id_0> Odzyskanych z dnia <extra_id_1>
W gòdnikù 1970 <extra_id_0> òkrãtowni bëło wiele òfiarów (zabitëch).	<extra_id_0> rokù krótkò ti <extra_id_1>
Młodi Benjamin miôł, wedle mëslë nënczi a tatka, pòmôgac w kòscele, <extra_id_0> òstac.	<extra_id_0> a tej tam <extra_id_1>
Roscëna ze szlachu <extra_id_0> occidentalis var. australis w Sierra Nevada, Rock Creek Canyon, California.	<extra_id_0> jałowców - Juniperus <extra_id_1>
Czedë òn béł môłim dzeckã <extra_id_0> słabé serce.	<extra_id_0> czãsto chòrówôł, miôł <extra_id_1>
W strzédnëch <extra_id_0> m. jin.	<extra_id_0> stalatach bëło pisóné <extra_id_1>
Spòtkac gò mòże na òtemkłëch <extra_id_0> môlach.	<extra_id_0> i pòrosłëch trôwama <extra_id_1>
Nawrócyłë sã na <extra_id_0> ò chrzest.	<extra_id_0> chrzescëjaństwò i pòprosyłë <extra_id_1>
Strzódzemnomòrsczi klimat na ùbrzegù; na plaskati wëżawie i dolënach na <extra_id_0> z chłodną zëmą i łagódnym abò gòrącym latã.	<extra_id_0> pòrénkù klimat kòntinentalny, <extra_id_1>
Do <extra_id_0> 145 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
Ojc <extra_id_0> rzimsczim krajewiónę.	<extra_id_0> Szawła béł téż <extra_id_1>
Eùropejsczi skrzeczk (Cricetus <extra_id_0> je susk i grëzôk z rodzëznë skrzeczkòwatëch.	<extra_id_0> cricetus) – to <extra_id_1>
Òn sztudirowôł na <extra_id_0> a za swoje dzeło: Słownik języka pomorskiego czyli kaszubskiego béł wëprzédniony w 1889 rokù nôdgrodą Akademii Umiejãtnoscë w kònkùrsu miona Lindegò.	<extra_id_0> Ùniwersytece we Lwòwie, <extra_id_1>
Zwònica <extra_id_0> bùdowniô abò ji dzél, w chtërny są zawieszoné zwònë.	<extra_id_0> – to je <extra_id_1>
Czëdës tego dnia swiãtowano <extra_id_0> zymkù.	<extra_id_0> kùńc zëmë, pòczątk <extra_id_1>
Niechtërny geòmòrfòlogòwie dopisëją kaszëbsczim pradolëznòm jinszą genezã; <extra_id_0> fòrmë przed òstatnym zlodzenim.	<extra_id_0> bierzą je za <extra_id_1>
Tu <extra_id_0> 1879 rokù.	<extra_id_0> je kòscół z <extra_id_1>
Brzezan abò kòzôk (Leccinum scabrum) – <extra_id_0> z rodzëznë bòrzónowatëch.	<extra_id_0> to je grzib <extra_id_1>
Pòtrafi <extra_id_0> w dôl.	<extra_id_0> skôkac na 2m <extra_id_1>
Ji <extra_id_0> ë kònzerwatistama.	<extra_id_0> nôleżnicë są pòjużnomëslnota <extra_id_1>
Francuz Georges Demenÿ ùsadzył cwiczënczi do mùzyczi, chtërné bëłë tak ùłożoné <extra_id_0> rëchù, elasticznosc miãsniów i bëlną pòstawã.	<extra_id_0> bë rozkòscérzac widzałosc <extra_id_1>
Je to 959 rok naszi erë (pò narodzenim <extra_id_0> pierszégò tësąclecégò, 59. rok X stolatégò, 9. rok 6-égò dzesãcolecô X stolatégò.	<extra_id_0> Christusa), 959. rok <extra_id_1>
